,date,start_time,team1,team2,team1_score,team2_score,first_half_score
4440,2021-03-30,04:57,Baylor Bears,Razorbacks,81,72,İY 81-72
4441,2021-03-30,17:00,Borac Cacak,FMP Beograd,83,76,İY 44-30
4442,2021-03-30,18:35,Slask Wroclaw,Trefl Sopot,76,71,İY 45-35
4443,2021-03-30,21:00,Zielona Gora,Spojnia,90,70,İY 40-40
4444,2021-03-30,20:00,Riders,Bristol Flyers,54,80,İY 33-33
4445,2021-03-30,21:00,Gries,Vichy Clermont,96,97,İY 44-55
4446,2021-03-30,06:00,JS Dragons,BF Dragons,80,105,İY 31-57
4447,2021-03-30,07:30,GZ Long-Lions,Jilin Tigers,95,120,İY 45-72
4448,2021-03-30,10:30,QD Eagles,Tongxi King,145,111,İY 72-62
4449,2021-03-30,14:35,SD Tigers,Tianjin,115,98,İY 50-48
4450,2021-03-30,15:00,Xinjiang Tiger,LF Leopards,89,83,İY 41-48
4451,2021-03-30,02:10,Caballos,Titanes,86,81,İY 42-38
4452,2021-03-30,01:40,São Paulo Futebol Clube,Quimsa,,,
4453,2021-03-30,01:30,Libertad,I. Atletico Central Cordoba,79,77,İY 29-39
4454,2021-03-30,18:00,Hermes,Osijek,94,101,İY 44-39
4455,2021-03-30,19:00,Krka,KK Rogaska,80,60,İY 37-28
4456,2021-03-30,17:30,Grodno-93,Impuls,91,87,İY 38-40
4457,2021-03-30,17:00,H. Kralove (K),Zabiny Brno(K),83,61,İY 39-31
4458,2021-03-30,07:00,Bima Sakti,Satya Wacana,69,60,İY 27-26
4459,2021-03-30,10:00,Pelita Jaya,Bali United,83,73,İY 42-36
4460,2021-03-30,13:00,NSH Jakarta,Indonesia Patriots,68,78,İY 30-35
4461,2021-03-30,16:00,West Bandit Solo,Hangtuah,75,52,İY 35-25
4462,2021-03-30,19:30,SOM Boulogne,Caen,55,71,İY 27-47
4463,2021-03-30,13:00,Dongu Promy,Ulsan,80,72,İY 51-34
4464,2021-03-30,20:00,Colegio El Pinar,Novaschool,63,69,İY 33-30
4465,2021-03-30,20:30,Imortal,CAB Madeira,96,92,İY 60-42
4466,2021-03-30,15:00,Altay,BC Chelbasket,76,64,İY 36-40
4467,2021-03-30,16:00,Magnitogorsk,Dynamo Stavro,93,69,İY 41-33
4468,2021-03-30,18:00,Cheboksary,Dynamo MGTU,80,71,İY 45-34
4469,2021-03-30,19:00,Tambov,Neftekhimik,91,62,İY 50-34
4470,2021-03-30,16:00,Kursk II (K),Shakhty (K),83,59,İY 43-29
4471,2021-03-30,19:00,Black Bears(K),S. SKFU (K),67,68,İY 24-43
4472,2021-03-30,19:00,Petersburg (K),Moskova II (K),75,56,İY 49-35
4473,2021-03-30,19:00,Chevakata (K),Sparta&K II(K),63,68,İY 29-31
4474,2021-03-30,17:00,BK Kharkivski Sokoli,Ternopil,71,76,İY 33-31
4475,2021-03-30,12:00,Odessa,Khimik II,95,66,İY 47-30
4476,2021-03-29,02:00,Toronto,Portland,117,122,İY 74-68
4477,2021-03-29,04:00,Denver,Atlanta,126,102,İY 65-55
4478,2021-03-29,05:00,LA Lakers,Orlando,96,93,İY 44-39
4479,2021-03-29,21:30,Estudiantes,BC MoraBanc Andorra,97,85,İY 46-43
4480,2021-03-29,21:30,Reggio Emilia,Pesaro,91,79,İY 47-35
4481,2021-03-29,19:00,AS Monaco,Cholet Basket,76,97,İY 42-44
4482,2021-03-29,18:00,BC Astana,Parma Basket,80,84,İY 46-45
4483,2021-03-29,11:30,I.Hawks,Bullets,96,72,İY 54-34
4484,2021-03-29,00:00,M. Wolverines,Florida State,76,58,İY 76-58
4485,2021-03-29,02:15,Crimson Tide,Bruins,78,88,İY 65-65
4486,2021-03-29,04:45,Trojans,Ducks,82,68,İY 82-68
4487,2021-03-29,19:10,Rishon LeZion,Hapoel Haifa,104,98,İY 58-52
4488,2021-03-29,19:20,Hapoel Elyon,Ironi N. Ziona,92,89,İY 33-37
4489,2021-03-29,19:30,Maccabi Haifa,Bnei Herzliya,89,79,İY 42-39
4490,2021-03-29,21:10,H. Jerusalem,H. Tel Aviv,89,95,İY 36-57
4491,2021-03-29,07:30,Beijing Ducks,Zhejiang Lions,93,116,İY 50-56
4492,2021-03-29,10:30,SH Leopards,Fujian Xunxing,102,114,İY 55-50
4493,2021-03-29,14:35,ZJ Gold Bulls,GS Tigers,119,125,İY 66-56
4494,2021-03-29,15:00,SH Sharks,Shanxi Dragons,103,93,İY 36-42
4495,2021-03-29,13:05,Sun Rockers,Akita NH,98,79,İY 44-49
4496,2021-03-29,02:10,Real Estelí FC,Titanes,81,72,İY 43-36
4497,2021-03-29,01:40,Quimsa,U. Concepcion,,,
4498,2021-03-29,23:10,Franca,Almagro,,,
4499,2021-03-29,03:00,I. Atletico Central Cordoba,Olimpico,86,74,İY 46-37
4500,2021-03-29,18:00,Gorica,Hermes,97,65,İY 44-31
4501,2021-03-29,03:00,9 de Julio,Independiente de Oliva SC,81,83,İY 38-46
4502,2021-03-29,19:00,Hapoel Holon,Bultex 99,95,93,İY 39-39
4503,2021-03-29,07:00,Indonesia Patriots,Garuda Bandung,75,85,İY 40-38
4504,2021-03-29,13:00,Louvre Surabaya,Bima Sakti,52,57,İY 27-31
4505,2021-03-29,16:00,Satria Muda,West Bandit Solo,70,48,İY 32-25
4506,2021-03-29,13:00,KT Sonicboom,Seoul Knights,64,83,İY 31-41
4507,2021-03-29,20:34,Jamtland,Norrköping,93,74,İY 37-41
4508,2021-03-29,20:30,Maribor (K),Celje (K),62,101,İY 30-60
4509,2021-03-29,18:00,Kyiv Basket,Frankivsk,82,45,İY 43-24
4510,2021-03-28,13:00,Türk Telekom Basketbol Kulübü,Beşiktaş,85,94,İY 42-51
4511,2021-03-28,15:15,Darüşşafaka Spor Kulübü,Fethiye Belediye Basketbol Kulübü,96,81,İY 50-43
4512,2021-03-28,17:30,M.Y. Afyon Bld,Fenerbahçe,87,97,İY 39-56
4513,2021-03-28,20:00,Büyükçekmece,Galatasaray,105,101,İY 55-48
4514,2021-03-28,14:00,Final Spor,Mamak Belediyesi,69,78,İY 37-40
4515,2021-03-28,15:45,Balıkesir BŞB,Sigortam.net,90,99,İY 53-46
4516,2021-03-28,17:30,Ist. Basket,Düzce Bld.,64,66,İY 35-36
4517,2021-03-28,14:00,Galatasaray Spor Kulübü,Botaş (K),64,51,İY 40-26
4518,2021-03-28,17:30,Nesibe Aydın Spor Kulübü,Çukurova (K),76,61,İY 48-28
4519,2021-03-28,16:00,Fenerbahçe Gelişim Koleji Spor Kulübü,Mersin Üniversitesi Basketbol Kulübü,79,62,İY 33-35
4520,2021-03-28,03:00,Washington,Detroit,106,92,İY 68-41
4521,2021-03-28,03:00,Milwaukee,New York,96,102,İY 54-57
4522,2021-03-28,03:00,Minnesota,Houston,107,129,İY 48-74
4523,2021-03-28,03:30,San Antonio,Chicago,120,104,İY 65-39
4524,2021-03-28,04:00,New Orleans,Dallas,112,103,İY 53-53
4525,2021-03-28,04:00,Oklahoma,Boston,94,111,İY 52-47
4526,2021-03-28,04:00,Utah,Memphis,126,110,İY 70-53
4527,2021-03-28,05:00,LA Clippers,Philadelphia,122,112,İY 65-60
4528,2021-03-28,05:00,Sacramento,Cleveland,100,98,İY 49-48
4529,2021-03-28,20:00,Charlotte,Phoenix,97,101,İY 49-49
4530,2021-03-28,13:30,FC Barcelona Lassa Bàsquet,Fuenlabrada,81,79,İY 31-35
4531,2021-03-28,18:00,CD Saski Baskonia,CB Herbalife Gran Canaria Claret,78,99,İY 36-47
4532,2021-03-28,18:00,Club Joventut de Badalona,Real Betis,78,88,İY 33-44
4533,2021-03-28,19:30,Tenerife,Valencia,90,86,İY 39-44
4534,2021-03-28,21:00,UCAM Murcia,CB RETAbet Bilbao Berri Basket,82,90,İY 29-41
4535,2021-03-28,13:00,Brescia,Enel Brindisi,68,74,İY 31-42
4536,2021-03-28,18:30,Venezia,Olimpia Milano,69,63,İY 37-34
4537,2021-03-28,19:00,Varese,Trento,88,70,İY 41-36
4538,2021-03-28,20:00,Uni Treviso,Trieste,95,76,İY 43-32
4539,2021-03-28,21:45,Virtus Bologna,F. Bologna,81,73,İY 41-41
4540,2021-03-28,18:00,Asvel,Chalons-Reims,97,71,İY 46-37
4541,2021-03-28,16:00,Braunschweig,S. Frankfurt,80,68,İY 48-37
4542,2021-03-28,16:00,ALBA Berlin,Mitteldeutsche,93,82,İY 45-38
4543,2021-03-28,16:00,Würzburg,Telekom Basket,73,83,İY 47-36
4544,2021-03-28,19:00,Riesen,Medi Bayreuth,97,92,İY 49-51
4545,2021-03-28,11:00,BC Enisey Krasnoyarsk,Nizhny,86,96,İY 41-50
4546,2021-03-28,15:00,BC Khimki,BC Tsmoki-Minsk,89,65,İY 49-33
4547,2021-03-28,17:00,BC Kalev Cramo,L. Kuban,94,105,İY 54-48
4548,2021-03-28,07:00,Sydney Kings,Perth Wildcats,65,89,İY 44-46
4549,2021-03-28,09:00,Cairns Taipans,Adelaide 36ers,79,65,İY 46-34
4550,2021-03-28,00:15,Baylor Bears,Villanova,62,51,İY 62-51
4551,2021-03-28,02:25,Razorbacks,Golden Eagles,72,70,İY 72-70
4552,2021-03-28,04:55,H. Cougars,Syracuse,62,46,İY 62-46
4553,2021-03-28,21:10,Bulldogs,Bluejays,83,65,İY 83-65
4554,2021-03-28,21:10,Hapoel Holon,H. Be'er Sheva,82,75,İY 49-41
4555,2021-03-28,17:00,PAOK,C. Rodos,82,74,İY 40-38
4556,2021-03-28,20:00,Ermis Agias,Peristeri,78,98,İY 37-54
4557,2021-03-28,13:00,Mega,Partizan,88,98,İY 55-53
4558,2021-03-28,18:00,Zadar,Igokea,63,86,İY 27-43
4559,2021-03-28,16:00,Legia Warszawa,Wilki Morskie,137,43,İY 70-12
4560,2021-03-28,19:00,Lleida,Caceres,72,70,İY 36-35
4561,2021-03-28,19:00,Girona,Tizona,93,73,İY 45-43
4562,2021-03-28,13:00,Bahia San Agustin,Breogan,74,76,İY 38-43
4563,2021-03-28,16:30,Lions,Wolves,72,84,İY 42-46
4564,2021-03-28,17:00,Glasgow Rocks,Scorchers,83,99,İY 50-48
4565,2021-03-28,19:00,Phoenix,Eagles,87,103,İY 36-56
4566,2021-03-28,19:00,Man Giants,Raiders,80,101,İY 53-49
4567,2021-03-28,17:30,Paris,Aix Maurienne,89,85,İY 42-40
4568,2021-03-28,07:30,QD Eagles,Jilin Tigers,107,99,İY 50-50
4569,2021-03-28,10:30,BF Dragons,LF Leopards,85,91,İY 45-40
4570,2021-03-28,14:35,SD Tigers,Xinjiang Tiger,112,106,İY 66-44
4571,2021-03-28,15:00,JS Dragons,Tongxi King,93,105,İY 48-51
4572,2021-03-28,08:05,Yokohama BC,Toyama Grouses,90,96,İY 40-40
4573,2021-03-28,09:05,Tochigi Brex,NeoPhoenix,96,64,İY 60-36
4574,2021-03-28,09:05,Toyota Alvark,Levanga,79,96,İY 31-49
4575,2021-03-28,09:05,Dolphins,Kyoto Hannaryz,77,86,İY 39-45
4576,2021-03-28,10:05,Brave Thunders,Shiga L-Stars,77,71,İY 35-35
4577,2021-03-28,11:05,Sun Rockers,Akita NH,89,88,İY 47-44
4578,2021-03-28,02:10,Caballos,Real Estelí FC,72,78,İY 38-41
4579,2021-03-28,01:40,São Paulo Futebol Clube,U. Concepcion,,,
4580,2021-03-28,23:10,Almagro,Obras,,,
4581,2021-03-28,01:30,Hispano,Olimpico,75,90,İY 30-49
4582,2021-03-28,10:00,Taiwan Beer,Pauian Archiland Basketball Team,57,76,İY 27-38
4583,2021-03-28,12:00,Luxgen Dinos,Kinmen,99,83,İY 45-46
4584,2021-03-28,19:00,Metalac,Novi Pazar,78,72,İY 35-44
4585,2021-03-28,20:00,Kolubara LA,Sloga,90,66,İY 46-31
4586,2021-03-28,19:00,Usti nad Labem,Turi Svitavy,83,68,İY 36-35
4587,2021-03-28,15:00,BK Samara,Burevestnik,102,71,İY 46-31
4588,2021-03-28,16:00,Temp,Kupol Rodniki,97,93,İY 58-40
4589,2021-03-28,17:00,Uralmash,Vostok 65,76,81,İY 48-40
4590,2021-03-28,19:00,Runa,MBA Moskva,80,74,İY 43-39
4591,2021-03-28,16:00,Okapi Aalstar,Liege,91,80,İY 45-39
4592,2021-03-28,16:00,Leuven Bears,Hubo Limburg,79,68,İY 35-37
4593,2021-03-28,16:00,L. Trutnov (K),Levharti (K),73,76,İY 41-42
4594,2021-03-28,07:00,Garuda Bandung,Hangtuah,82,77,İY 38-31
4595,2021-03-28,10:00,NSH Jakarta,Satria Muda,57,80,İY 32-47
4596,2021-03-28,13:00,Surabaya,Satya Wacana,55,78,İY 18-37
4597,2021-03-28,16:00,Pelita Jaya,Louvre Surabaya,100,45,İY 50-27
4598,2021-03-28,16:30,ESB de Villeneuve d'Ascq Lille Métropole,R. Vendee (K),69,76,İY 33-47
4599,2021-03-28,09:00,LG Sakers,Jeonju KCC,73,82,İY 40-35
4600,2021-03-28,09:00,Seoul Thunders,Goyang Orions,94,91,İY 42-46
4601,2021-03-28,11:00,Incheon ET,Ulsan,73,90,İY 39-42
4602,2021-03-28,11:00,Dongu Promy,Anyang KGC,109,92,İY 52-41
4603,2021-03-28,13:00,Mataro,Bahia II,85,52,İY 37-23
4604,2021-03-28,13:00,EASO,Logrobasket Club,56,69,İY 24-25
4605,2021-03-28,13:00,CB La Zubia,Malaga II,38,62,İY 23-24
4606,2021-03-28,13:00,Estela,UDEA,96,77,İY 48-47
